,Questions,id,query
11981, List all the patients who got COVID19 (COVID19 (MODERNA)) vaccine and INFLUENZA (SEASONAL) (FLUCELVAX QUADRIVALENT) vaccine. ,44411981,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'COVID19"
11982, List all the patients who got COVID19 (COVID19 (UNKNOWN)) vaccine and INFLUENZA (SEASONAL) (FLUARIX QUADRIVALENT) vaccine. ,44411982,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'COVID19"
11983, List all the patients who got MEASLES + MUMPS + RUBELLA (NO BRAND NAME) vaccine and YELLOW FEVER (YF-VAX) vaccine. ,44411983,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MEASLES"
11984, List all the patients who got DTAP+IPV+HIB+HEPB (VAXELIS) vaccine and HEP A (NO BRAND NAME) vaccine. ,44411984,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP+IPV+HIB+HEPB"
11985, List all the patients who got YELLOW FEVER (STAMARIL) vaccine and ROTAVIRUS (NO BRAND NAME) vaccine. ,44411985,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'YELLOW"
11986, List all the patients who got PNEUMO (PREVNAR) vaccine and INFLUENZA (SEASONAL) (FLUMIST QUADRIVALENT) vaccine. ,44411986,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'PNEUMO"
11987, List all the patients who got ZOSTER (SHINGRIX) vaccine and INFLUENZA (SEASONAL) (FLUBLOK QUADRIVALENT) vaccine. ,44411987,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'ZOSTER"
11988, List all the patients who got INFLUENZA (SEASONAL) (FLUZONE HIGH-DOSE) vaccine and YELLOW FEVER (YF-VAX) vaccine. ,44411988,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
11989, List all the patients who got MEASLES + MUMPS + RUBELLA + VARICELLA (PROQUAD) vaccine and PNEUMO (PREVNAR20) vaccine. ,44411989,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MEASLES"
11990, List all the patients who got INFLUENZA (SEASONAL) (FLUAD QUADRIVALENT) vaccine and DTP (NO BRAND NAME) vaccine. ,44411990,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
11991," List all the patients who got HIB (HIBERIX) vaccine and POLIO VIRUS, INACT. (NO BRAND NAME) vaccine. ",44411991,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HIB"
11992, List all the patients who got HEP B (RECOMBIVAX HB) vaccine and INFLUENZA (SEASONAL) (FLUARIX) vaccine. ,44411992,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HEP"
11993, List all the patients who got PNEUMO (PREVNAR13) vaccine and TDAP (NO BRAND NAME) vaccine. ,44411993,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'PNEUMO"
11994, List all the patients who got DTAP + IPV + HIB (UNKNOWN) vaccine and ZOSTER LIVE (ZOSTAVAX) vaccine. ,44411994,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
11995, List all the patients who got YELLOW FEVER (STAMARIL) vaccine and HPV (GARDASIL) vaccine. ,44411995,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'YELLOW"
11996, List all the patients who got DTP (NO BRAND NAME) vaccine and ANTHRAX (NO BRAND NAME) vaccine. ,44411996,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTP"
11997, List all the patients who got INFLUENZA (SEASONAL) (FLUAD QUADRIVALENT) vaccine and TDAP (NO BRAND NAME) vaccine. ,44411997,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
11998, List all the patients who got VACCINE NOT SPECIFIED (OTHER) vaccine and HIB (NO BRAND NAME) vaccine. ,44411998,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'VACCINE"
11999, List all the patients who got DTAP + HIB (NO BRAND NAME) vaccine and HIB (ACTHIB) vaccine. ,44411999,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
12000," List all the patients who got COVID19 (COVID19 (UNKNOWN)) vaccine and POLIO VIRUS, INACT. (POLIOVAX) vaccine. ",44412000,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'COVID19"
12001, List all the patients who got INFLUENZA (SEASONAL) (FLUBLOK QUADRIVALENT) vaccine and TDAP (ADACEL) vaccine. ,44412001,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12002, List all the patients who got INFLUENZA (SEASONAL) (FLUARIX QUADRIVALENT) vaccine and TYPHOID VI POLYSACCHARIDE (TYPHIM VI) vaccine. ,44412002,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12003, List all the patients who got HEP A (NO BRAND NAME) vaccine and MEASLES + MUMPS + RUBELLA + VARICELLA (PROQUAD) vaccine. ,44412003,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HEP"
12004, List all the patients who got TETANUS TOXOID (NO BRAND NAME) vaccine and DTAP + IPV (QUADRACEL) vaccine. ,44412004,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'TETANUS"
12005, List all the patients who got VACCINE NOT SPECIFIED (NO BRAND NAME) vaccine and INFLUENZA (SEASONAL) (FLUAD) vaccine. ,44412005,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'VACCINE"
12006, List all the patients who got HEP A + HEP B (TWINRIX) vaccine and INFLUENZA (SEASONAL) (FLUARIX QUADRIVALENT) vaccine. ,44412006,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HEP"
12007, List all the patients who got DTAP + IPV + HIB (PENTACEL) vaccine and TD ADSORBED (NO BRAND NAME) vaccine. ,44412007,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
12008, List all the patients who got COVID19 (COVID19 (JANSSEN)) vaccine and DTAP + IPV (UNKNOWN) vaccine. ,44412008,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'COVID19"
12009, List all the patients who got HIB (PEDVAXHIB) vaccine and HPV (NO BRAND NAME) vaccine. ,44412009,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HIB"
12010, List all the patients who got MENINGOCOCCAL CONJUGATE (MENVEO) vaccine and INFLUENZA (SEASONAL) (FLULAVAL QUADRIVALENT) vaccine. ,44412010,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MENINGOCOCCAL"
12011, List all the patients who got JAPANESE ENCEPHALITIS (IXIARO) vaccine and INFLUENZA (H1N1) (H1N1 (MONOVALENT) (UNKNOWN)) vaccine. ,44412011,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'JAPANESE"
12012, List all the patients who got INFLUENZA (SEASONAL) (FLUZONE QUADRIVALENT) vaccine and TD ADSORBED (TENIVAC) vaccine. ,44412012,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12013, List all the patients who got PNEUMO (PREVNAR20) vaccine and HEP A (NO BRAND NAME) vaccine. ,44412013,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'PNEUMO"
12014, List all the patients who got ZOSTER (NO BRAND NAME) vaccine and HIB (ACTHIB) vaccine. ,44412014,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'ZOSTER"
12015, List all the patients who got TDAP (NO BRAND NAME) vaccine and HEP A (NO BRAND NAME) vaccine. ,44412015,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'TDAP"
12016, List all the patients who got INFLUENZA (SEASONAL) (FLULAVAL QUADRIVALENT) vaccine and ANTHRAX (BIOTHRAX) vaccine. ,44412016,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12017," List all the patients who got POLIO VIRUS, INACT. (POLIOVAX) vaccine and ADENOVIRUS TYPES 4 & 7, LIVE, ORAL (NO BRAND NAME) vaccine. ",44412017,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'POLIO"
12018, List all the patients who got MENINGOCOCCAL CONJUGATE (MENQUADFI) vaccine and DTAP + IPV (QUADRACEL) vaccine. ,44412018,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MENINGOCOCCAL"
12019, List all the patients who got PNEUMO (VAXNEUVANCE) vaccine and HPV (GARDASIL 9) vaccine. ,44412019,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'PNEUMO"
12020, List all the patients who got ZOSTER (NO BRAND NAME) vaccine and MENINGOCOCCAL (MENOMUNE) vaccine. ,44412020,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'ZOSTER"
12021, List all the patients who got HIB (PEDVAXHIB) vaccine and MENINGOCOCCAL B (BEXSERO) vaccine. ,44412021,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'HIB"
12022, List all the patients who got MEASLES + MUMPS + RUBELLA (NO BRAND NAME) vaccine and PNEUMO (VAXNEUVANCE) vaccine. ,44412022,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MEASLES"
12023, List all the patients who got DTAP (DAPTACEL) vaccine and TD ADSORBED (NO BRAND NAME) vaccine. ,44412023,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
12024, List all the patients who got MENINGOCOCCAL (NO BRAND NAME) vaccine and VARICELLA (NO BRAND NAME) vaccine. ,44412024,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MENINGOCOCCAL"
12025, List all the patients who got INFLUENZA (SEASONAL) (FLUAD QUADRIVALENT) vaccine and INFLUENZA (SEASONAL) (FLUARIX) vaccine. ,44412025,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12026, List all the patients who got DTAP + IPV (UNKNOWN) vaccine and DTAP + IPV + HIB (UNKNOWN) vaccine. ,44412026,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
12027, List all the patients who got INFLUENZA (SEASONAL) (FLUZONE HIGH-DOSE) vaccine and HEP B (ENGERIX-B) vaccine. ,44412027,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12028, List all the patients who got INFLUENZA (SEASONAL) (FLUZONE) vaccine and PNEUMO (PREVNAR20) vaccine. ,44412028,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12029, List all the patients who got PNEUMO (PREVNAR20) vaccine and DTAP (DAPTACEL) vaccine. ,44412029,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'PNEUMO"
12030, List all the patients who got DTAP + HIB (NO BRAND NAME) vaccine and VACCINE NOT SPECIFIED (NO BRAND NAME) vaccine. ,44412030,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'DTAP"
12031, List all the patients who got MEASLES + MUMPS + RUBELLA (NO BRAND NAME) vaccine and PNEUMO (PNEUMOVAX) vaccine. ,44412031,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'MEASLES"
12032, List all the patients who got INFLUENZA (SEASONAL) (FLUBLOK) vaccine and INFLUENZA (SEASONAL) (FLUZONE HIGH-DOSE QUADRIVALENT) vaccine. ,44412032,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12033, List all the patients who got TDAP (ADACEL) vaccine and MENINGOCOCCAL CONJUGATE (MENQUADFI) vaccine. ,44412033,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'TDAP"
12034, List all the patients who got YELLOW FEVER (STAMARIL) vaccine and DT ADSORBED (NO BRAND NAME) vaccine. ,44412034,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'YELLOW"
12035, List all the patients who got RABIES (IMOVAX) vaccine and DTAP (DAPTACEL) vaccine. ,44412035,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'RABIES"
12036, List all the patients who got INFLUENZA (SEASONAL) (FLUENZ TETRA) vaccine and MENINGOCOCCAL CONJUGATE (MENVEO) vaccine. ,44412036,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
12037, List all the patients who got INFLUENZA (SEASONAL) (FLUBLOK) vaccine and VACCINE NOT SPECIFIED (NO BRAND NAME) vaccine. ,44412037,"POST_scripts/4{""script"":{""lang"":""mustache"",""source"":{""track_total_hits"":""true"",""query"":{""query_string"":{""query"":""{{value_1}}"",""default_field"":""{{field_1}}"",'VAX.VAX_NAME',""AUTO"",'INFLUENZA"
